Date and Time,FI_FX001_FIT001_PV,FI_LX001_LIT001_PV,FI_QX001_QIT001_PV,FI_PX001_PIT001_PV,Stage,Cyclic Backwash Setpoint,Filter Time in Service,Time to Backwash
12/25/2024 05:27,3.75568,5.36554,0.0981,58.75562,FILTERING,1809,757,1052
12/25/2024 05:28,3.9421,5.35416,0.09769,59.56615,FILTERING,1809,758,1051
12/25/2024 05:29,4.23428,5.35015,0.0959,58.78485,FILTERING,1809,759,1050
12/25/2024 05:30,4.03733,5.34378,0.09521,59.46463,FILTERING,1809,760,1049
12/25/2024 05:31,4.05081,5.34119,0.09615,59.66405,FILTERING,1809,761,1048
12/25/2024 05:32,3.53118,5.34453,0.09795,60.2123,FILTERING,1809,762,1047
12/25/2024 05:33,4.11068,5.3567,0.09912,60.62441,FILTERING,1809,763,1046
12/25/2024 05:34,3.65727,5.3472,0.09699,59.72475,FILTERING,1809,764,1045
12/25/2024 05:35,3.64129,5.36208,0.09598,60.81869,FILTERING,1809,765,1044
12/25/2024 05:36,3.93019,5.35179,0.09501,61.39848,FILTERING,1809,766,1043
12/25/2024 05:37,3.88607,5.34739,0.10024,60.97878,FILTERING,1809,767,1042
12/25/2024 05:38,3.85075,5.33722,0.09729,61.50004,FILTERING,1809,768,1041
12/25/2024 05:39,3.88182,5.34321,0.10066,61.72495,FILTERING,1809,769,1040
12/25/2024 05:40,3.68046,5.3395,0.10129,61.35313,FILTERING,1809,770,1039
12/25/2024 05:41,3.91911,5.34439,0.09975,62.41706,FILTERING,1809,771,1038
12/25/2024 05:42,3.91846,5.35536,0.09766,62.87203,FILTERING,1809,772,1037
12/25/2024 05:43,3.97935,5.35195,0.09748,63.09645,FILTERING,1809,773,1036
12/25/2024 05:44,3.8719,5.34758,0.09774,62.95775,FILTERING,1809,774,1035
12/25/2024 05:45,3.35575,5.36211,0.10032,63.39914,FILTERING,1809,775,1034
12/25/2024 05:46,3.59021,5.34969,0.09901,64.03866,FILTERING,1809,776,1033
12/25/2024 05:47,3.60442,5.36034,0.10246,63.64815,FILTERING,1809,777,1032
12/25/2024 05:48,3.67873,5.36251,0.09974,63.63075,FILTERING,1809,778,1031
12/25/2024 05:49,3.73497,5.34528,0.10156,64.27782,FILTERING,1809,779,1030
12/25/2024 05:50,3.60295,5.34701,0.09998,64.28639,FILTERING,1809,780,1029
12/25/2024 05:51,3.73669,5.36921,0.10294,64.91267,FILTERING,1809,781,1028
12/25/2024 05:52,3.64889,5.36102,0.09942,65.63871,FILTERING,1809,782,1027
12/25/2024 05:53,3.38575,5.34994,0.10129,65.55728,FILTERING,1809,783,1026
12/25/2024 05:54,3.27816,5.36116,0.10123,65.65861,FILTERING,1809,784,1025
12/25/2024 05:55,3.38472,5.34333,0.10391,65.98677,FILTERING,1809,785,1024
12/25/2024 05:56,3.32599,5.3435,0.10074,65.75745,FILTERING,1809,786,1023
12/25/2024 05:57,3.21264,5.34445,0.1029,66.3521,FILTERING,1809,787,1022
12/25/2024 05:58,3.75563,5.35704,0.10379,66.24597,FILTERING,1809,788,1021
12/25/2024 05:59,3.89863,5.36332,0.10065,66.54157,FILTERING,1809,789,1020
12/25/2024 06:00,3.47839,5.3512,0.10314,67.0878,FILTERING,1809,790,1019
12/25/2024 06:01,3.68642,5.3651,0.10006,66.79184,FILTERING,1809,791,1018
12/25/2024 06:02,3.91451,5.35199,0.10403,66.98017,FILTERING,1809,792,1017
12/25/2024 06:03,3.70124,5.3462,0.10293,68.51216,FILTERING,1809,793,1016
12/25/2024 06:04,3.39455,5.35911,0.10521,68.11082,FILTERING,1809,794,1015
12/25/2024 06:05,3.5632,5.3355,0.10506,68.48894,FILTERING,1809,795,1014
12/25/2024 06:06,3.33008,5.36515,0.10239,68.88441,FILTERING,1809,796,1013
12/25/2024 06:07,3.4026,5.35071,0.10686,68.94266,FILTERING,1809,797,1012
12/25/2024 06:08,3.43604,5.35874,0.10394,69.34947,FILTERING,1809,798,1011
12/25/2024 06:09,3.12121,5.36156,0.10286,69.48894,FILTERING,1809,799,1010
12/25/2024 06:10,3.58927,5.34115,0.1035,69.98199,FILTERING,1809,800,1009
12/25/2024 06:11,3.23607,5.36466,0.10607,70.12851,FILTERING,1809,801,1008
12/25/2024 06:12,3.57211,5.35327,0.10851,70.39697,FILTERING,1809,802,1007
12/25/2024 06:13,3.66642,5.36165,0.10515,70.63814,FILTERING,1809,803,1006
12/25/2024 06:14,3.69565,5.36472,0.10687,70.33403,FILTERING,1809,804,1005
12/25/2024 06:15,3.64091,5.35108,0.10746,70.87804,FILTERING,1809,805,1004
12/25/2024 06:16,3.69677,5.3609,0.10783,71.10191,FILTERING,1809,806,1003
12/25/2024 06:17,3.89758,5.36947,0.10544,71.75824,FILTERING,1809,807,1002
12/25/2024 06:18,3.87204,5.34822,0.10949,72.08072,FILTERING,1809,808,1001
12/25/2024 06:19,3.56201,5.36415,0.10839,72.20765,FILTERING,1809,809,1000
12/25/2024 06:20,3.4736,5.36403,0.10716,71.95641,FILTERING,1809,810,999
12/25/2024 06:21,4.02285,5.36359,0.10603,72.51501,FILTERING,1809,811,998
12/25/2024 06:22,3.60648,5.34795,0.10553,72.55603,FILTERING,1809,812,997
12/25/2024 06:23,3.55758,5.3582,0.10793,73.31839,FILTERING,1809,813,996
12/25/2024 06:24,3.87291,5.39195,0.10998,73.74553,FILTERING,1809,814,995
12/25/2024 06:25,3.77569,5.36379,0.10665,73.43055,FILTERING,1809,815,994
12/25/2024 06:26,3.90581,5.34761,0.10852,74.0025,FILTERING,1809,816,993
12/25/2024 06:27,3.72994,5.35934,0.10803,74.39795,FILTERING,1809,817,992
12/25/2024 06:28,3.94769,5.33997,0.10707,74.40236,FILTERING,1809,818,991
12/25/2024 06:29,3.59653,5.36205,0.1096,74.8354,FILTERING,1809,819,990
12/25/2024 06:30,3.5626,5.36809,0.11138,75.24926,FILTERING,1809,820,989
12/25/2024 06:31,3.49017,5.35915,0.11003,75.11625,FILTERING,1809,821,988
12/25/2024 06:32,4.12992,5.34296,0.10859,75.57371,FILTERING,1809,822,987
12/25/2024 06:33,3.5331,5.35277,0.11215,75.79011,FILTERING,1809,823,986
12/25/2024 06:34,3.64172,5.35521,0.10865,76.59455,FILTERING,1809,824,985
12/25/2024 06:35,3.82926,5.36092,0.11137,75.99142,FILTERING,1809,825,984
12/25/2024 06:36,3.88642,5.34922,0.10952,76.36399,FILTERING,1809,826,983
12/25/2024 06:37,4.0654,5.34365,0.11127,77.10891,FILTERING,1809,827,982
12/25/2024 06:38,3.63142,5.35629,0.11386,76.86704,FILTERING,1809,828,981
12/25/2024 06:39,3.35943,5.35587,0.10924,77.40784,FILTERING,1809,829,980
12/25/2024 06:40,3.92084,5.35163,0.11,77.61632,FILTERING,1809,830,979
12/25/2024 06:41,4.29666,5.34842,0.11111,78.59393,FILTERING,1809,831,978
12/25/2024 06:42,3.88038,5.34479,0.11123,78.50477,FILTERING,1809,832,977
12/25/2024 06:43,3.81353,5.35223,0.11085,78.30927,FILTERING,1809,833,976
12/25/2024 06:44,4.21325,5.36471,0.11247,79.20661,FILTERING,1809,834,975
12/25/2024 06:45,3.95816,5.37615,0.11305,79.47826,FILTERING,1809,835,974
12/25/2024 06:46,3.72036,5.36791,0.11316,79.27332,FILTERING,1809,836,973
12/25/2024 06:47,3.59594,5.36251,0.11368,79.6967,FILTERING,1809,837,972
12/25/2024 06:48,3.46852,5.35164,0.1123,80.46359,FILTERING,1809,838,971
12/25/2024 06:49,3.76062,5.35973,0.11457,80.36296,FILTERING,1809,839,970
12/25/2024 06:50,4.04526,5.36528,0.11276,79.52332,FILTERING,1809,840,969
12/25/2024 06:51,4.03021,5.35947,0.11017,80.32932,FILTERING,1809,841,968
12/25/2024 06:52,3.65918,5.36579,0.11214,80.39632,FILTERING,1809,842,967
12/25/2024 06:53,4.07273,5.36281,0.11231,81.41162,FILTERING,1809,843,966
12/25/2024 06:54,3.96977,5.3795,0.11086,81.8117,FILTERING,1809,844,965
12/25/2024 06:55,4.55683,5.3673,0.11406,82.27572,FILTERING,1809,845,964
12/25/2024 06:56,3.95959,5.34105,0.11278,82.51576,FILTERING,1809,846,963
12/25/2024 06:57,3.66955,5.34762,0.10958,82.40176,FILTERING,1809,847,962
12/25/2024 06:58,4.39712,5.35723,0.10972,82.98789,FILTERING,1809,848,961
12/25/2024 06:59,4.25545,5.3716,0.11023,83.27963,FILTERING,1809,849,960
12/25/2024 07:00,4.43235,5.35254,0.11305,83.44846,FILTERING,1809,850,959
12/25/2024 07:01,4.08861,5.35526,0.11394,84.42424,FILTERING,1809,851,958
12/25/2024 07:02,4.62078,5.35164,0.11342,83.8284,FILTERING,1809,852,957
12/25/2024 07:03,4.27956,5.35702,0.11321,84.56134,FILTERING,1809,853,956
12/25/2024 07:04,4.08983,5.36875,0.11132,84.47463,FILTERING,1809,854,955
12/25/2024 07:05,4.34373,5.34004,0.11044,84.64145,FILTERING,1809,855,954
12/25/2024 07:06,4.07163,5.35603,0.11569,84.99744,FILTERING,1809,856,953
12/25/2024 07:07,4.16239,5.34871,0.11286,85.76147,FILTERING,1809,857,952
12/25/2024 07:08,4.03054,5.36636,0.1129,85.55081,FILTERING,1809,858,951
12/25/2024 07:09,4.24254,5.36156,0.11392,85.92636,FILTERING,1809,859,950
12/25/2024 07:10,4.52405,5.35374,0.11308,86.87911,FILTERING,1809,860,949
12/25/2024 07:11,4.3034,5.37178,0.11277,87.00689,FILTERING,1809,861,948
12/25/2024 07:12,4.51062,5.35876,0.11336,87.55634,FILTERING,1809,862,947
12/25/2024 07:13,4.54269,5.36535,0.11347,87.43818,FILTERING,1809,863,946
12/25/2024 07:14,4.52,5.3703,0.11314,87.92607,FILTERING,1809,864,945
12/25/2024 07:15,4.34645,5.35756,0.1102,88.16631,FILTERING,1809,865,944
12/25/2024 07:16,4.31629,5.35612,0.11279,88.42698,FILTERING,1809,866,943
12/25/2024 07:17,4.46706,5.35625,0.1125,88.97996,FILTERING,1809,867,942
12/25/2024 07:18,4.84023,5.35889,0.11257,88.75826,FILTERING,1809,868,941
12/25/2024 07:19,4.81179,5.35909,0.11047,89.27695,FILTERING,1809,869,940
12/25/2024 07:20,4.72974,5.37476,0.11015,90.19771,FILTERING,1809,870,939
12/25/2024 07:21,4.42106,5.36761,0.10933,89.88265,FILTERING,1809,871,938
12/25/2024 07:22,4.62097,5.35212,0.11136,90.9354,FILTERING,1809,872,937
12/25/2024 07:23,4.9237,5.37513,0.11032,90.65127,FILTERING,1809,873,936
12/25/2024 07:24,4.6887,5.36567,0.11111,91.33735,FILTERING,1809,874,935
12/25/2024 07:25,4.90435,5.35326,0.11103,91.25002,FILTERING,1809,875,934
12/25/2024 07:26,4.54638,5.36054,0.11105,91.21538,FILTERING,1809,876,933
12/25/2024 07:27,4.54992,5.36064,0.11048,92.20841,FILTERING,1809,877,932
12/25/2024 07:28,4.59455,5.36279,0.1097,92.24036,FILTERING,1809,878,931
12/25/2024 07:29,4.47941,5.35468,0.10921,93.11884,FILTERING,1809,879,930
12/25/2024 07:30,4.66566,5.36496,0.11025,93.15068,FILTERING,1809,880,929
12/25/2024 07:31,4.83949,5.37311,0.10926,93.16372,FILTERING,1809,881,928
12/25/2024 07:32,4.88696,5.3681,0.1075,93.87137,FILTERING,1809,882,927
12/25/2024 07:33,4.75155,5.34489,0.11228,93.4436,FILTERING,1809,883,926
12/25/2024 07:34,4.86343,5.3553,0.10882,94.3102,FILTERING,1809,884,925
12/25/2024 07:35,4.63895,5.36172,0.10675,94.87734,FILTERING,1809,885,924
12/25/2024 07:36,5.20967,5.36105,0.10648,94.78303,FILTERING,1809,886,923
12/25/2024 07:37,4.95136,5.37232,0.10629,95.09193,FILTERING,1809,887,922
12/25/2024 07:38,5.02986,5.37236,0.10631,95.01584,FILTERING,1809,888,921
12/25/2024 07:39,4.72812,5.35239,0.1091,96.33183,FILTERING,1809,889,920
12/25/2024 07:40,5.24513,5.35591,0.10919,96.23404,FILTERING,1809,890,919
12/25/2024 07:41,5.17919,5.36763,0.10705,96.66501,FILTERING,1809,891,918
12/25/2024 07:42,5.10237,5.37485,0.10776,97.05223,FILTERING,1809,892,917
12/25/2024 07:43,5.01112,5.36743,0.10745,97.36543,FILTERING,1809,893,916
12/25/2024 07:44,5.2995,5.36467,0.10594,97.75172,FILTERING,1809,894,915
12/25/2024 07:45,5.03448,5.36002,0.10842,98.2062,FILTERING,1809,895,914
12/25/2024 07:46,5.49172,5.37294,0.10415,98.35992,FILTERING,1809,896,913
12/25/2024 07:47,5.57015,5.34959,0.10644,98.21766,FILTERING,1809,897,912
12/25/2024 07:48,5.12606,5.34863,0.10647,98.62385,FILTERING,1809,898,911
12/25/2024 07:49,5.42943,5.37594,0.10416,99.04711,FILTERING,1809,899,910
12/25/2024 07:50,5.18884,5.36068,0.10681,99.30045,FILTERING,1809,900,909
12/25/2024 07:51,5.04868,5.3574,0.10322,100.06568,FILTERING,1809,901,908
12/25/2024 07:52,5.3063,5.37221,0.10476,100.07515,FILTERING,1809,902,907
12/25/2024 07:53,5.40057,5.36467,0.104,100.73995,FILTERING,1809,903,906
12/25/2024 07:54,5.25095,5.36117,0.10215,100.58556,FILTERING,1809,904,905
12/25/2024 07:55,5.56656,5.35873,0.10511,101.68907,FILTERING,1809,905,904
12/25/2024 07:56,5.60627,5.36607,0.10379,101.31011,FILTERING,1809,906,903
12/25/2024 07:57,5.88192,5.36764,0.10467,101.73649,FILTERING,1809,907,902
12/25/2024 07:58,5.71995,5.36146,0.10064,102.51974,FILTERING,1809,908,901
12/25/2024 07:59,5.87162,5.36517,0.10229,102.55352,FILTERING,1809,909,900
12/25/2024 08:00,5.6076,5.36065,0.10195,102.71457,FILTERING,1809,910,899
12/25/2024 08:01,5.77955,5.35032,0.10289,103.13286,FILTERING,1809,911,898
12/25/2024 08:02,5.7867,5.35018,0.1015,103.5239,FILTERING,1809,912,897
12/25/2024 08:03,5.56588,5.36697,0.09953,103.66643,FILTERING,1809,913,896
12/25/2024 08:04,5.79969,5.36044,0.10109,103.90286,FILTERING,1809,914,895
12/25/2024 08:05,5.92401,5.36806,0.10258,104.51997,FILTERING,1809,915,894
12/25/2024 08:06,5.84559,5.35253,0.10176,104.27817,FILTERING,1809,916,893
12/25/2024 08:07,5.86951,5.37246,0.10218,104.5111,FILTERING,1809,917,892
12/25/2024 08:08,5.70348,5.36114,0.09841,105.14269,FILTERING,1809,918,891
12/25/2024 08:09,6.29735,5.36441,0.09926,105.92495,FILTERING,1809,919,890
12/25/2024 08:10,5.79414,5.37266,0.09877,106.06588,FILTERING,1809,920,889
12/25/2024 08:11,5.88239,5.35973,0.09913,107.00787,FILTERING,1809,921,888
12/25/2024 08:12,6.26342,5.36831,0.10213,107.26343,FILTERING,1809,922,887
12/25/2024 08:13,6.3122,5.3669,0.09879,106.78467,FILTERING,1809,923,886
12/25/2024 08:14,5.9897,5.36402,0.09801,106.98844,FILTERING,1809,924,885
12/25/2024 08:15,6.05142,5.37058,0.09852,107.36074,FILTERING,1809,925,884
12/25/2024 08:16,6.30212,5.36067,0.09747,108.43418,FILTERING,1809,926,883
12/25/2024 08:17,6.33209,5.37082,0.09652,108.84165,FILTERING,1809,927,882
12/25/2024 08:18,6.21842,5.38132,0.09908,109.01455,FILTERING,1809,928,881
12/25/2024 08:19,6.30432,5.37138,0.09956,109.02284,FILTERING,1809,929,880
12/25/2024 08:20,6.24827,5.36463,0.09797,109.27844,FILTERING,1809,930,879
12/25/2024 08:21,5.76398,5.35645,0.09988,109.65398,FILTERING,1809,931,878
12/25/2024 08:22,6.42377,5.376,0.09614,109.94732,FILTERING,1809,932,877
12/25/2024 08:23,6.0139,5.36664,0.09684,110.11449,FILTERING,1809,933,876
12/25/2024 08:24,6.09262,5.36236,0.09725,110.72293,FILTERING,1809,934,875
12/25/2024 08:25,6.27976,5.37194,0.09948,110.60403,FILTERING,1809,935,874
12/25/2024 08:26,6.24166,5.36822,0.09751,111.3187,FILTERING,1809,936,873
12/25/2024 08:27,6.25628,5.36553,0.09937,111.53119,FILTERING,1809,937,872
12/25/2024 08:28,6.81759,5.36251,0.09628,112.20003,FILTERING,1809,938,871
12/25/2024 08:29,6.6541,5.36787,0.09436,112.47353,FILTERING,1809,939,870
12/25/2024 08:30,6.5323,5.36777,0.09596,112.26304,FILTERING,1809,940,869
12/25/2024 08:31,6.68448,5.35034,0.09787,112.62184,FILTERING,1809,941,868
12/25/2024 08:32,6.84829,5.36332,0.09628,113.45666,FILTERING,1809,942,867
12/25/2024 08:33,6.3436,5.37391,0.09645,113.49455,FILTERING,1809,943,866
12/25/2024 08:34,6.46849,5.36138,0.09531,113.94187,FILTERING,1809,944,865
12/25/2024 08:35,6.66221,5.37485,0.09669,113.96764,FILTERING,1809,945,864
12/25/2024 08:36,6.61126,5.36521,0.10051,113.84217,FILTERING,1809,946,863
12/25/2024 08:37,6.54697,5.37276,0.09446,114.89436,FILTERING,1809,947,862
12/25/2024 08:38,6.85408,5.36709,0.09655,114.91652,FILTERING,1809,948,861
12/25/2024 08:39,6.62543,5.3684,0.09691,115.53981,FILTERING,1809,949,860
12/25/2024 08:40,6.43616,5.35899,0.09591,115.6511,FILTERING,1809,950,859
12/25/2024 08:41,6.99879,5.35732,0.09404,116.33542,FILTERING,1809,951,858
12/25/2024 08:42,7.05118,5.35617,0.09814,116.63451,FILTERING,1809,952,857
12/25/2024 08:43,7.16339,5.35849,0.09609,116.16187,FILTERING,1809,953,856
12/25/2024 08:44,7.17955,5.36302,0.09613,116.54902,FILTERING,1809,954,855
12/25/2024 08:45,6.75526,5.3625,0.09799,117.17285,FILTERING,1809,955,854
12/25/2024 08:46,6.75685,5.36449,0.09598,117.48951,FILTERING,1809,956,853
12/25/2024 08:47,6.4774,5.37794,0.09691,117.2854,FILTERING,1809,957,852
12/25/2024 08:48,6.68254,5.37018,0.09769,118.16819,FILTERING,1809,958,851
12/25/2024 08:49,6.96642,5.35796,0.0994,118.45957,FILTERING,1809,959,850
12/25/2024 08:50,6.60509,5.36089,0.09744,118.33388,FILTERING,1809,960,849
12/25/2024 08:51,7.0522,5.35935,0.09822,119.32133,FILTERING,1809,961,848
12/25/2024 08:52,7.04373,5.3655,0.09418,118.86735,FILTERING,1809,962,847
12/25/2024 08:53,6.82303,5.3595,0.0994,119.78398,FILTERING,1809,963,846
12/25/2024 08:54,7.11126,5.35023,0.09686,119.46552,FILTERING,1809,964,845
12/25/2024 08:55,7.14543,5.37371,0.09964,120.44821,FILTERING,1809,965,844
12/25/2024 08:56,6.81687,5.36334,0.098,119.45264,FILTERING,1809,966,843
12/25/2024 08:57,6.95798,5.35276,0.09795,120.94685,FILTERING,1809,967,842
12/25/2024 08:58,7.1223,5.36096,0.09747,121.37602,FILTERING,1809,968,841
12/25/2024 08:59,6.89785,5.35072,0.09813,121.35125,FILTERING,1809,969,840
12/25/2024 09:00,6.52805,5.357,0.09935,121.09857,FILTERING,1809,970,839
12/25/2024 09:01,7.16846,5.35484,0.09841,121.80552,FILTERING,1809,971,838
12/25/2024 09:02,6.97066,5.3646,0.09869,121.63552,FILTERING,1809,972,837
12/25/2024 09:03,6.8348,5.38435,0.0991,122.308,FILTERING,1809,973,836
12/25/2024 09:04,6.96668,5.34939,0.09762,122.59267,FILTERING,1809,974,835
12/25/2024 09:05,6.89025,5.35284,0.09918,122.99796,FILTERING,1809,975,834
12/25/2024 09:06,7.13708,5.35767,0.10018,123.04456,FILTERING,1809,976,833
12/25/2024 09:07,7.5518,5.37455,0.09786,122.93917,FILTERING,1809,977,832
12/25/2024 09:08,7.44401,5.37611,0.09855,123.80626,FILTERING,1809,978,831
12/25/2024 09:09,7.31758,5.37072,0.10033,123.80768,FILTERING,1809,979,830
12/25/2024 09:10,7.17719,5.35164,0.10182,123.78546,FILTERING,1809,980,829
12/25/2024 09:11,7.33551,5.36626,0.09734,124.50778,FILTERING,1809,981,828
12/25/2024 09:12,7.45153,5.35762,0.1031,125.03074,FILTERING,1809,982,827
12/25/2024 09:13,7.54678,5.35563,0.10413,125.23522,FILTERING,1809,983,826
12/25/2024 09:14,7.17604,5.36672,0.10294,125.26867,FILTERING,1809,984,825
12/25/2024 09:15,6.94282,5.36406,0.10028,125.66682,FILTERING,1809,985,824
12/25/2024 09:16,7.73618,5.3645,0.10334,126.18206,FILTERING,1809,986,823
12/25/2024 09:17,7.62499,5.37019,0.10176,125.71486,FILTERING,1809,987,822
12/25/2024 09:18,7.38084,5.37202,0.10173,126.56823,FILTERING,1809,988,821
12/25/2024 09:19,7.28547,5.37088,0.10177,126.46853,FILTERING,1809,989,820
12/25/2024 09:20,7.28576,5.36374,0.10232,127.02688,FILTERING,1809,990,819
12/25/2024 09:21,7.28463,5.35846,0.10234,127.89429,FILTERING,1809,991,818
12/25/2024 09:22,7.09974,5.35678,0.10249,128.08409,FILTERING,1809,992,817
12/25/2024 09:23,7.37443,5.36822,0.10502,127.75364,FILTERING,1809,993,816
12/25/2024 09:24,7.4111,5.3656,0.10447,128.3707,FILTERING,1809,994,815
12/25/2024 09:25,7.22843,5.36531,0.10428,128.02083,FILTERING,1809,995,814
12/25/2024 09:26,7.4713,5.35543,0.10329,128.71722,FILTERING,1809,996,813
12/25/2024 09:27,7.6806,5.37081,0.10472,128.76859,FILTERING,1809,997,812
12/25/2024 09:28,7.37105,5.36345,0.10293,129.34344,FILTERING,1809,998,811
12/25/2024 09:29,7.71917,5.37341,0.10677,129.1346,FILTERING,1809,999,810
12/25/2024 09:30,7.56913,5.36758,0.10642,129.73602,FILTERING,1809,1000,809
12/25/2024 09:31,7.56546,5.37094,0.10626,130.23053,FILTERING,1809,1001,808
12/25/2024 09:32,7.32319,5.35129,0.10297,129.6396,FILTERING,1809,1002,807
12/25/2024 09:33,7.81153,5.37766,0.10527,130.9559,FILTERING,1809,1003,806
12/25/2024 09:34,7.59911,5.3704,0.10555,130.61255,FILTERING,1809,1004,805
12/25/2024 09:35,7.63168,5.35857,0.10624,130.46729,FILTERING,1809,1005,804
12/25/2024 09:36,7.73682,5.36984,0.10706,131.45749,FILTERING,1809,1006,803
12/25/2024 09:37,7.3608,5.35861,0.1045,131.20272,FILTERING,1809,1007,802
12/25/2024 09:38,7.71968,5.3712,0.10844,131.3668,FILTERING,1809,1008,801
12/25/2024 09:39,7.47049,5.36595,0.10844,131.65685,FILTERING,1809,1009,800
12/25/2024 09:40,7.47041,5.35928,0.10966,132.41428,FILTERING,1809,1010,799
12/25/2024 09:41,7.58041,5.37045,0.10675,132.62275,FILTERING,1809,1011,798
12/25/2024 09:42,7.47149,5.35696,0.10855,132.90656,FILTERING,1809,1012,797
12/25/2024 09:43,7.44977,5.37568,0.11001,133.06174,FILTERING,1809,1013,796
12/25/2024 09:44,7.44218,5.3767,0.10749,133.20839,FILTERING,1809,1014,795
12/25/2024 09:45,7.54421,5.36969,0.10799,133.85464,FILTERING,1809,1015,794
12/25/2024 09:46,7.3148,5.36758,0.10637,133.97949,FILTERING,1809,1016,793
12/25/2024 09:47,7.43444,5.36398,0.10772,133.62768,FILTERING,1809,1017,792
12/25/2024 09:48,7.67047,5.36555,0.10514,134.31243,FILTERING,1809,1018,791
12/25/2024 09:49,7.38601,5.36478,0.10847,134.25046,FILTERING,1809,1019,790
12/25/2024 09:50,7.66624,5.3682,0.10987,135.10098,FILTERING,1809,1020,789
12/25/2024 09:51,7.92066,5.37137,0.10793,135.41727,FILTERING,1809,1021,788
12/25/2024 09:52,7.91957,5.35962,0.11136,135.0151,FILTERING,1809,1022,787
12/25/2024 09:53,7.24628,5.36885,0.10978,135.60513,FILTERING,1809,1023,786
12/25/2024 09:54,7.63149,5.36721,0.1104,135.84434,FILTERING,1809,1024,785
12/25/2024 09:55,7.37909,5.3634,0.11228,136.31522,FILTERING,1809,1025,784
12/25/2024 09:56,7.35038,5.37604,0.11134,136.95305,FILTERING,1809,1026,783
12/25/2024 09:57,7.58888,5.37642,0.11044,136.64145,FILTERING,1809,1027,782
12/25/2024 09:58,7.7902,5.37158,0.11062,137.50632,FILTERING,1809,1028,781
12/25/2024 09:59,7.76709,5.37314,0.1098,137.29492,FILTERING,1809,1029,780
12/25/2024 10:00,7.25234,5.37775,0.11191,137.28637,FILTERING,1809,1030,779
12/25/2024 10:01,7.62766,5.35926,0.10866,137.79293,FILTERING,1809,1031,778
12/25/2024 10:02,7.50516,5.35917,0.1107,138.34784,FILTERING,1809,1032,777
12/25/2024 10:03,7.24103,5.3668,0.1104,137.95293,FILTERING,1809,1033,776
12/25/2024 10:04,7.69268,5.37269,0.11107,138.81158,FILTERING,1809,1034,775
12/25/2024 10:05,7.25459,5.36624,0.11127,138.58814,FILTERING,1809,1035,774
12/25/2024 10:06,7.54113,5.37547,0.11161,139.44456,FILTERING,1809,1036,773
12/25/2024 10:07,7.70989,5.37479,0.11029,139.58872,FILTERING,1809,1037,772
12/25/2024 10:08,7.55717,5.37728,0.1135,139.49924,FILTERING,1809,1038,771
12/25/2024 10:09,7.49669,5.36457,0.11045,140.11908,FILTERING,1809,1039,770
12/25/2024 10:10,7.62171,5.36871,0.11377,140.42895,FILTERING,1809,1040,769
12/25/2024 10:11,7.59441,5.36197,0.11052,140.37788,FILTERING,1809,1041,768
12/25/2024 10:12,7.68922,5.36737,0.10935,140.5494,FILTERING,1809,1042,767
12/25/2024 10:13,7.54278,5.36091,0.11654,141.0327,FILTERING,1809,1043,766
12/25/2024 10:14,7.6708,5.3666,0.11419,140.99415,FILTERING,1809,1044,765
12/25/2024 10:15,7.65102,5.37365,0.11212,141.68165,FILTERING,1809,1045,764
12/25/2024 10:16,7.6638,5.37773,0.11565,142.03003,FILTERING,1809,1046,763
12/25/2024 10:17,7.0686,5.36969,0.11248,142.03908,FILTERING,1809,1047,762
12/25/2024 10:18,7.34018,5.35465,0.11473,142.08622,FILTERING,1809,1048,761
12/25/2024 10:19,7.63019,5.37155,0.11306,142.58476,FILTERING,1809,1049,760
12/25/2024 10:20,7.54672,5.37294,0.11024,142.40698,FILTERING,1809,1050,759
12/25/2024 10:21,7.4619,5.37095,0.11322,143.09023,FILTERING,1809,1051,758
12/25/2024 10:22,7.53213,5.3746,0.11138,143.75263,FILTERING,1809,1052,757
12/25/2024 10:23,7.57233,5.37031,0.11289,143.69493,FILTERING,1809,1053,756
12/25/2024 10:24,7.37424,5.36848,0.11436,143.45184,FILTERING,1809,1054,755
12/25/2024 10:25,7.07725,5.37586,0.11172,144.29074,FILTERING,1809,1055,754
12/25/2024 10:26,7.78807,5.37319,0.11419,144.06155,FILTERING,1809,1056,753
12/25/2024 10:27,7.30739,5.37314,0.11364,144.40197,FILTERING,1809,1057,752
12/25/2024 10:28,7.38081,5.3793,0.1125,144.61137,FILTERING,1809,1058,751
12/25/2024 10:29,6.91862,5.37602,0.10984,144.96047,FILTERING,1809,1059,750
12/25/2024 10:30,7.45364,5.38129,0.11042,145.23929,FILTERING,1809,1060,749
12/25/2024 10:31,7.13411,5.37231,0.1143,145.40695,FILTERING,1809,1061,748
12/25/2024 10:32,7.21501,5.38736,0.11075,145.73125,FILTERING,1809,1062,747
12/25/2024 10:33,7.24576,5.37727,0.11137,146.28662,FILTERING,1809,1063,746
12/25/2024 10:34,7.53036,5.36775,0.11347,146.44689,FILTERING,1809,1064,745
12/25/2024 10:35,7.6134,5.35768,0.11219,146.58538,FILTERING,1809,1065,744
12/25/2024 10:36,7.29898,5.3725,0.11166,146.88952,FILTERING,1809,1066,743
12/25/2024 10:37,7.33806,5.3829,0.11317,147.73323,FILTERING,1809,1067,742
12/25/2024 10:38,7.26159,5.37481,0.11194,147.11865,FILTERING,1809,1068,741
12/25/2024 10:39,7.08988,5.37811,0.11239,147.70289,FILTERING,1809,1069,740
